year,date,time,week,roadteam,roadfirst,roadsecond,roadfirsthalf,roadthird,roadforth,roadot,roadsecondhalf,roadtotal,awaylastfly,roadlast,roadnext,awaynextfly,hometeam,homefirst,homesecond,homefirsthalf,homethird,homeforth,homeot,homesecondhalf,hometotal,homenextfly,homenext,homelast,homelastfly,firstpoint,secondpoint,totalpoint,firstvalue,secondvalue,totalvalue,fgside,fglinetotal
1990,21-Nov,,Wed,Atlanta,26,21,47,23,23,0,46,93,NO,0,2,YES,Milwaukee,27,30,57,27,21,0,48,105,YES,2,1,NO,104,94,198,97.13,83.83,180.95,-8,224
1990,21-Nov,,Wed,Orlando,18,31,49,24,18,0,42,91,NO,0,2,NO,Utah,27,21,48,24,34,0,58,106,NO,1,1,YES,97,100,197,90.13,89.83,179.95,-16.5,204.5
1990,21-Nov,,Wed,Denver,26,29,55,35,31,0,66,121,YES,1,2,YES,LAL,39,31,70,34,37,0,71,141,NO,2,1,YES,125,137,262,118.13,126.83,244.95,-17,253.5
1990,21-Nov,,Wed,Minnesota,19,26,45,27,28,0,55,100,NO,0,3,YES,San Antonio,33,22,55,28,31,0,59,114,YES,1,3,NO,100,114,214,93.13,103.83,196.95,-14.5,198.5
1990,23-Nov,,Fri,Sacramento,27,20,47,21,37,0,58,105,NO,1,1,NO,Boston,24,29,53,38,24,0,62,115,YES,0,1,NO,100,120,220,93.13,109.83,202.95,-13.5,207.5
1990,23-Nov,,Fri,Brooklyn,26,32,58,33,25,0,58,116,NO,1,0,NO,Phoenix,22,32,54,32,28,0,60,114,YES,3,1,NO,112,118,230,105.13,107.83,212.95,-15.5,217.5
1990,23-Nov,,Fri,Cleveland,28,25,53,30,22,0,52,105,YES,1,0,YES,Philadelphia,32,23,55,26,30,0,56,111,YES,0,1,NO,108,108,216,101.13,97.83,198.95,-5.5,203.5
1990,23-Nov,,Fri,Chicago,28,29,57,28,20,0,48,105,NO,1,0,NO,LAC,22,28,50,16,31,0,47,97,NO,1,1,NO,107,95,202,100.13,84.83,184.95,6,196
1990,23-Nov,,Fri,Washington,24,20,44,19,25,0,44,88,YES,2,0,YES,Detroit,30,24,54,20,23,0,43,97,NO,1,1,YES,98,87,185,91.13,76.83,167.95,-14.5,201
1990,23-Nov,,Fri,Houston,28,25,53,26,32,0,58,111,NO,1,1,NO,Indiana,28,27,55,28,29,0,57,112,YES,0,1,NO,108,115,223,101.13,104.83,205.95,-3.5,206
1990,23-Nov,,Fri,Miami,29,25,54,28,34,0,62,116,NO,1,0,YES,New Orleans,24,25,49,28,23,0,51,100,YES,0,2,NO,103,113,216,96.13,102.83,198.95,-9,218
1990,23-Nov,,Fri,Oklahoma City,22,15,37,28,31,0,59,96,YES,2,3,YES,Utah,22,19,41,29,27,0,56,97,YES,0,1,NO,78,115,193,71.13,104.83,175.95,-9.5,194
1990,23-Nov,,Fri,Golden State,36,16,52,36,31,0,67,119,YES,2,0,YES,Portland,35,41,76,34,33,0,67,143,NO,1,4,NO,128,134,262,121.13,123.83,244.95,-13.5,245
1990,23-Nov,,Fri,San Antonio,33,19,52,26,29,0,55,107,YES,1,1,NO,Dallas,27,27,54,25,25,0,50,104,NO,0,2,NO,106,105,211,99.13,94.83,193.95,4,204.5
1990,24-Nov,,Sat,Boston,34,26,60,28,25,0,53,113,YES,0,1,YES,Cleveland,20,26,46,32,24,0,56,102,YES,2,0,YES,106,109,215,99.13,98.83,197.95,-3,208.5
1990,24-Nov,,Sat,Brooklyn,36,28,64,24,29,0,53,117,NO,0,2,YES,Golden State,26,28,54,34,25,0,59,113,YES,2,0,YES,118,112,230,111.13,101.83,212.95,-12,229.5
1990,24-Nov,,Sat,Milwaukee,25,27,52,31,24,0,55,107,YES,2,2,YES,New York,17,28,45,24,28,0,52,97,NO,2,3,NO,97,107,204,90.13,96.83,186.95,-3,212.5
1990,24-Nov,,Sat,Philadelphia,28,30,58,30,36,0,66,124,YES,0,2,NO,Atlanta,34,33,67,35,19,0,54,121,NO,2,2,YES,125,120,245,118.13,109.83,227.95,-6.5,218.5
1990,24-Nov,,Sat,Chicago,37,38,75,34,42,0,76,151,NO,0,3,YES,Denver,41,35,76,44,25,0,69,145,NO,2,2,YES,151,145,296,144.13,134.83,278.95,7.5,254.5
1990,24-Nov,,Sat,Indiana,24,28,52,26,21,6,47,99,YES,0,2,NO,Washington,29,34,63,15,21,8,36,99,NO,2,0,YES,115,83,198,108.13,72.83,180.95,-1,204
1990,24-Nov,,Sat,New Orleans,33,31,64,35,26,0,61,125,YES,0,3,YES,Miami,20,27,47,33,32,0,65,112,YES,1,0,YES,111,126,237,104.13,115.83,219.95,-1.5,213
1990,24-Nov,,Sat,Orlando,26,18,44,21,24,0,45,89,NO,2,0,NO,LAL,29,25,54,32,29,0,61,115,NO,3,2,NO,98,106,204,91.13,95.83,186.95,-15,212
1990,24-Nov,,Sat,Utah,22,11,33,27,25,0,52,85,YES,0,3,YES,Dallas,15,20,35,22,17,0,39,74,NO,3,0,NO,68,91,159,61.13,80.83,141.95,-4,187
1990,25-Nov,,Sun,Sacramento,19,27,46,21,25,0,46,92,NO,1,1,YES,Detroit,29,30,59,29,17,0,46,105,YES,1,1,NO,105,92,197,98.13,81.83,179.95,-13.5,188.5
1990,25-Nov,,Sun,Orlando,15,25,40,27,24,0,51,91,NO,0,1,NO,LAC,27,34,61,27,31,0,58,119,YES,1,1,NO,101,109,210,94.13,98.83,192.95,-7.5,196
1990,25-Nov,,Sun,Houston,19,26,45,23,39,0,62,107,NO,1,1,YES,Minnesota,19,23,42,17,32,0,49,91,YES,1,3,YES,87,111,198,80.13,100.83,180.95,1.5,189
1990,25-Nov,,Sun,San Antonio,18,32,50,27,26,0,53,103,NO,1,1,NO,Portland,49,15,64,25,28,0,53,117,NO,1,1,NO,114,106,220,107.13,95.83,202.95,-7.5,240
1990,26-Nov,,Mon,Miami,22,31,53,24,24,0,48,101,YES,1,1,YES,Boston,33,25,58,34,26,0,60,118,NO,3,1,YES,111,108,219,104.13,97.83,201.95,-13.5,224.5
1990,27-Nov,,Tue,Philadelphia,27,19,46,30,16,0,46,92,NO,2,0,YES,Brooklyn,39,21,60,20,18,0,38,98,YES,0,2,YES,106,84,190,99.13,73.83,172.95,3.5,206.5
1990,27-Nov,,Tue,Cleveland,29,20,49,32,26,0,58,107,YES,2,0,YES,New York,27,25,52,30,20,0,50,102,YES,0,2,NO,101,108,209,94.13,97.83,191.95,-5,207
1990,27-Nov,,Tue,Detroit,19,33,52,33,35,0,68,120,YES,1,0,YES,Atlanta,22,21,43,22,32,0,54,97,NO,2,2,NO,95,122,217,88.13,111.83,199.95,4,211
1990,27-Nov,,Tue,Indiana,24,28,52,23,23,0,46,98,NO,2,0,NO,Milwaukee,28,21,49,26,37,0,63,112,YES,0,2,YES,101,109,210,94.13,98.83,192.95,-9,212
1990,27-Nov,,Tue,Orlando,32,31,63,30,20,0,50,113,NO,1,2,YES,Denver,37,24,61,24,39,0,63,124,NO,1,2,NO,124,113,237,117.13,102.83,219.95,-8,263.5
1990,27-Nov,,Tue,Golden State,27,23,50,31,32,0,63,113,YES,2,0,NO,Washington,28,32,60,27,28,0,55,115,YES,0,2,NO,110,118,228,103.13,107.83,210.95,1.5,224.5
1990,27-Nov,,Tue,Minnesota,15,19,34,34,21,0,55,89,YES,1,1,NO,Sacramento,21,25,46,18,16,0,34,80,YES,1,1,YES,80,89,169,73.13,78.83,151.95,-2.5,181
1990,27-Nov,,Tue,San Antonio,32,29,61,34,29,0,63,124,NO,1,0,NO,Oklahoma City,30,29,59,38,14,0,52,111,YES,1,3,YES,120,115,235,113.13,104.83,217.95,2,213
1990,27-Nov,,Tue,Phoenix,35,38,73,20,30,0,50,123,YES,3,1,YES,Portland,31,24,55,37,17,0,54,109,NO,1,1,NO,128,104,232,121.13,93.83,214.95,-7.5,237.5
1990,27-Nov,,Tue,LAC,24,24,48,30,24,0,54,102,YES,1,0,NO,Houston,29,24,53,31,23,0,54,107,YES,0,1,YES,101,108,209,94.13,97.83,191.95,-11,207.5
1990,28-Nov,,Wed,Brooklyn,23,15,38,22,19,0,41,79,YES,0,2,YES,Miami,26,19,45,26,26,0,52,97,NO,2,1,YES,83,93,176,76.13,82.83,158.95,-4.5,207.5
1990,28-Nov,,Wed,New York,29,23,52,14,17,0,31,83,YES,0,1,NO,Detroit,20,32,52,25,13,0,38,90,NO,1,0,YES,104,69,173,97.13,58.83,155.95,-11,206
1990,28-Nov,,Wed,Indiana,29,23,52,27,27,0,54,106,NO,0,1,NO,Philadelphia,27,20,47,33,36,0,69,116,YES,1,0,YES,99,123,222,92.13,112.83,204.95,-6.5,214
1990,28-Nov,,Wed,Washington,26,20,46,19,29,0,48,94,YES,0,1,NO,Chicago,39,29,68,19,31,0,50,118,NO,1,3,YES,114,98,212,107.13,87.83,194.95,-14.5,214
1990,28-Nov,,Wed,Golden State,30,30,60,27,23,0,50,110,NO,0,1,NO,Cleveland,28,31,59,25,24,0,49,108,YES,1,0,YES,119,99,218,112.13,88.83,200.95,-6,229.5
1990,28-Nov,,Wed,Milwaukee,31,21,52,24,26,9,50,102,YES,0,1,YES,New Orleans,25,22,47,27,28,16,55,102,YES,2,3,YES,99,105,204,92.13,94.83,186.95,2,216.5
1990,28-Nov,,Wed,Houston,24,14,38,23,31,0,54,92,YES,0,2,YES,Utah,20,22,42,34,27,0,61,103,NO,1,3,YES,80,115,195,73.13,104.83,177.95,-8,196
1990,28-Nov,,Wed,LAC,21,23,44,19,25,0,44,88,NO,0,2,NO,Dallas,15,33,48,27,32,0,59,107,YES,2,3,NO,92,103,195,85.13,92.83,177.95,-7,193.5
1990,28-Nov,,Wed,San Antonio,18,23,41,17,22,0,39,80,NO,0,2,YES,LAL,27,24,51,23,23,0,46,97,YES,2,3,NO,92,85,177,85.13,74.83,159.95,-6.5,221.5
1990,29-Nov,,Thu,Sacramento,30,30,60,38,30,0,68,128,YES,1,1,NO,Denver,33,28,61,43,32,0,75,136,NO,1,1,NO,121,143,264,114.13,132.83,246.95,-7.5,242
1990,29-Nov,,Thu,Minnesota,15,23,38,23,31,0,54,92,NO,1,0,NO,Portland,29,29,58,19,30,0,49,107,YES,1,1,NO,96,103,199,89.13,92.83,181.95,-14.5,207.5
1990,29-Nov,,Thu,Oklahoma City,21,26,47,30,33,0,63,110,YES,1,1,YES,Phoenix,29,36,65,31,32,0,63,128,NO,1,1,YES,112,126,238,105.13,115.83,220.95,-12,219
1990,30-Nov,,Fri,Washington,22,21,43,32,20,0,52,95,NO,1,0,YES,Boston,18,34,52,34,37,0,71,123,YES,0,3,NO,95,123,218,88.13,112.83,200.95,-13.5,216.5
1990,30-Nov,,Fri,New York,18,28,46,29,22,0,51,97,NO,1,0,YES,Milwaukee,26,33,59,20,24,0,44,103,YES,1,1,YES,105,95,200,98.13,84.83,182.95,-6,209.5
1990,30-Nov,,Fri,Philadelphia,29,27,56,15,23,0,38,94,YES,1,0,YES,Detroit,13,28,41,24,31,0,55,96,YES,0,1,NO,97,93,190,90.13,82.83,172.95,-10,200.5
1990,30-Nov,,Fri,Indiana,24,26,50,22,23,0,45,95,NO,1,1,YES,Chicago,41,27,68,32,24,0,56,124,YES,0,1,NO,118,101,219,111.13,90.83,201.95,-10.5,214.5
1990,30-Nov,,Fri,Cleveland,31,28,59,25,17,0,42,101,YES,1,0,YES,Atlanta,35,30,65,11,17,0,28,93,YES,3,2,NO,124,70,194,117.13,59.83,176.95,-3,223.5
1990,30-Nov,,Fri,Golden State,33,27,60,30,29,0,59,119,NO,1,0,NO,Orlando,32,27,59,32,22,0,54,113,YES,0,2,YES,119,113,232,112.13,102.83,214.95,4.5,230.5
1990,30-Nov,,Fri,Minnesota,22,18,40,18,21,0,39,79,NO,0,1,NO,Utah,18,23,41,34,21,0,55,96,YES,1,1,NO,81,94,175,74.13,83.83,157.95,-12.5,183
1990,1-Dec,,Sat,Boston,28,20,48,35,27,0,62,110,YES,0,1,YES,Philadelphia,29,29,58,29,29,0,58,116,NO,2,0,YES,106,120,226,99.13,109.83,208.95,-1.5,215.5
1990,1-Dec,,Sat,Orlando,21,16,37,27,28,0,55,92,YES,0,2,NO,Brooklyn,27,27,54,28,29,0,57,111,NO,2,2,YES,91,112,203,84.13,101.83,185.95,-8.5,0
1990,1-Dec,,Sat,New Orleans,28,17,45,23,28,0,51,96,YES,2,4,NO,New York,20,32,52,28,33,0,61,113,NO,2,0,YES,97,112,209,90.13,101.83,191.95,-6,212
1990,1-Dec,,Sat,Chicago,37,28,65,27,28,0,55,120,YES,0,2,YES,Cleveland,20,23,43,18,24,0,42,85,NO,2,0,YES,108,97,205,101.13,86.83,187.95,3.5,204
1990,1-Dec,,Sat,Detroit,16,22,38,20,25,0,45,83,YES,0,2,NO,Washington,24,24,48,30,16,0,46,94,YES,1,0,YES,86,91,177,79.13,80.83,159.95,7.5,191
1990,1-Dec,,Sat,Golden State,41,33,74,26,37,0,63,137,NO,0,3,YES,Miami,30,35,65,19,27,0,46,111,NO,2,2,NO,139,109,248,132.13,98.83,230.95,1.5,231
1990,1-Dec,,Sat,LAC,34,30,64,40,33,0,73,137,NO,2,0,YES,Denver,33,21,54,35,32,0,67,121,YES,2,1,NO,118,140,258,111.13,129.83,240.95,-5.5,258.5
1990,1-Dec,,Sat,Portland,20,19,39,24,32,35,56,95,YES,1,0,YES,Oklahoma City,25,28,53,24,18,29,42,95,YES,1,1,YES,92,98,190,85.13,87.83,172.95,4.5,220.5
1990,1-Dec,,Sat,LAL,30,27,57,28,23,0,51,108,YES,2,2,YES,Phoenix,35,27,62,13,23,0,36,98,YES,2,1,NO,119,87,206,112.13,76.83,188.95,-4.5,218
1990,1-Dec,,Sat,Sacramento,22,23,45,18,30,0,48,93,NO,1,2,YES,Houston,23,29,52,25,40,0,65,117,NO,2,2,YES,97,113,210,90.13,102.83,192.95,-12,197
1990,1-Dec,,Sat,Dallas,14,23,37,22,38,0,60,97,YES,2,2,NO,San Antonio,34,25,59,28,22,0,50,109,NO,3,2,YES,96,110,206,89.13,99.83,188.95,-12,209
1990,2-Dec,,Sun,Milwaukee,30,16,46,25,32,0,57,103,YES,1,1,NO,Indiana,25,33,58,23,26,0,49,107,YES,1,1,YES,104,106,210,97.13,95.83,192.95,-3,204
1990,2-Dec,,Sun,Minnesota,24,14,38,20,19,0,39,77,NO,1,1,YES,LAC,30,25,55,22,25,0,47,102,NO,2,0,YES,93,86,179,86.13,75.83,161.95,-4,183.5
1990,2-Dec,,Sun,Utah,16,24,40,27,30,0,57,97,YES,1,0,YES,Portland,22,23,45,29,27,0,56,101,YES,1,0,YES,85,113,198,78.13,102.83,180.95,-7.5,212.5
1990,3-Dec,,Mon,Oklahoma City,25,29,54,10,38,0,48,102,YES,1,0,NO,Boston,34,24,58,28,49,0,77,135,NO,1,1,YES,112,125,237,105.13,114.83,219.95,-11.5,215
1990,3-Dec,,Mon,Washington,20,36,56,21,24,0,45,101,YES,1,1,NO,Utah,43,36,79,27,29,0,56,135,NO,1,0,YES,135,101,236,128.13,90.83,218.95,-12.5,190.5
1990,4-Dec,,Tue,Oklahoma City,25,24,49,20,33,0,53,102,NO,0,1,NO,Brooklyn,33,22,55,23,28,0,51,106,NO,2,2,NO,104,104,208,97.13,93.83,190.95,-3.5,200.5
1990,4-Dec,,Tue,Orlando,32,26,58,29,26,0,55,113,NO,2,0,YES,New York,30,29,59,19,24,0,43,102,YES,2,2,NO,117,98,215,110.13,87.83,197.95,-11.5,209.5
1990,4-Dec,,Tue,Milwaukee,33,22,55,31,14,8,45,100,NO,1,0,YES,Philadelphia,26,24,50,24,26,9,50,100,NO,2,2,NO,105,95,200,98.13,84.83,182.95,-5.5,214.5
1990,4-Dec,,Tue,Phoenix,38,29,67,23,37,0,60,127,YES,2,0,NO,Chicago,40,29,69,40,46,0,86,155,NO,2,2,YES,136,146,282,129.13,135.83,264.95,-5.5,223
1990,4-Dec,,Tue,Denver,38,32,70,24,23,0,47,117,YES,2,0,NO,Cleveland,29,28,57,34,30,0,64,121,YES,0,2,NO,127,111,238,120.13,100.83,220.95,-11,251.5
1990,4-Dec,,Tue,Detroit,27,17,44,19,27,0,46,90,NO,2,0,NO,LAL,28,27,55,28,31,0,59,114,YES,1,2,YES,99,105,204,92.13,94.83,186.95,-4.5,197
1990,4-Dec,,Tue,Indiana,24,12,36,12,33,0,45,81,YES,1,0,YES,Minnesota,22,22,44,22,17,0,39,83,NO,1,1,YES,80,84,164,73.13,73.83,146.95,-2.5,191
1990,4-Dec,,Tue,Atlanta,29,27,56,25,32,0,57,113,YES,3,0,NO,Houston,32,33,65,26,19,0,45,110,NO,1,2,NO,121,102,223,114.13,91.83,205.95,-9,216.5
1990,4-Dec,,Tue,Portland,29,23,52,22,24,0,46,98,YES,1,0,NO,Miami,17,22,39,27,29,0,56,95,NO,1,2,NO,91,102,193,84.13,91.83,175.95,9.5,223
1990,4-Dec,,Tue,Dallas,24,18,42,22,19,0,41,83,NO,2,0,NO,Sacramento,28,25,53,22,28,0,50,103,NO,1,2,YES,95,91,186,88.13,80.83,168.95,-1,184.5
1990,5-Dec,,Wed,Denver,37,41,78,38,24,0,62,140,NO,0,1,NO,Boston,39,36,75,38,35,0,73,148,YES,1,1,NO,153,135,288,146.13,124.83,270.95,-19,279.5
1990,5-Dec,,Wed,Cleveland,25,21,46,29,24,10,53,99,YES,0,2,NO,Milwaukee,22,17,39,37,23,14,60,99,YES,1,0,YES,85,113,198,78.13,102.83,180.95,-10.5,200.5
1990,5-Dec,,Wed,Detroit,24,20,44,26,15,0,41,85,NO,0,1,NO,Utah,23,21,44,29,33,0,62,106,NO,1,1,NO,88,103,191,81.13,92.83,173.95,-4.5,189
1990,5-Dec,,Wed,Phoenix,34,36,70,28,23,0,51,121,NO,0,1,NO,Indiana,30,32,62,30,34,0,64,126,NO,1,0,YES,132,115,247,125.13,104.83,229.95,3,225
1990,5-Dec,,Wed,Atlanta,27,31,58,28,24,0,52,110,NO,0,1,YES,San Antonio,29,24,53,33,22,0,55,108,NO,2,3,NO,111,107,218,104.13,96.83,200.95,-12.5,229.5
1990,5-Dec,,Wed,Portland,29,30,59,28,32,0,60,119,NO,0,1,NO,Orlando,27,29,56,24,30,0,54,110,NO,1,0,YES,115,114,229,108.13,103.83,211.95,9.5,217
1990,5-Dec,,Wed,Washington,17,25,42,30,32,0,62,104,NO,1,0,NO,Golden State,20,28,48,27,23,0,50,98,NO,1,3,YES,90,112,202,83.13,101.83,184.95,-11,229
1990,5-Dec,,Wed,Dallas,29,18,47,21,21,0,42,89,NO,0,1,YES,LAC,28,18,46,25,22,0,47,93,NO,2,2,NO,93,89,182,86.13,78.83,164.95,-8.5,193.5
1990,6-Dec,,Thu,Oklahoma City,27,19,46,33,26,0,59,105,NO,1,0,NO,Miami,27,19,46,28,29,0,57,103,YES,4,1,NO,92,116,208,85.13,105.83,190.95,-1,207
1990,6-Dec,,Thu,Washington,18,22,40,27,19,0,46,86,NO,0,2,NO,Sacramento,28,27,55,23,26,0,49,104,NO,1,1,NO,95,95,190,88.13,84.83,172.95,-6,188
1990,6-Dec,,Thu,LAL,28,14,42,15,26,0,41,83,YES,1,0,NO,Minnesota,14,22,36,21,16,0,37,73,NO,4,1,NO,78,78,156,71.13,67.83,138.95,6.5,189
1990,6-Dec,,Thu,New Orleans,23,23,46,33,31,0,64,110,NO,4,1,YES,Houston,35,27,62,26,28,0,54,116,YES,1,1,NO,108,118,226,101.13,107.83,208.95,-8.5,218
1990,7-Dec,,Fri,Boston,26,24,50,31,31,0,62,112,YES,1,0,NO,Dallas,23,25,48,28,28,0,56,104,NO,0,1,YES,98,118,216,91.13,107.83,198.95,5,202.5
1990,7-Dec,,Fri,Phoenix,30,34,64,37,28,0,65,129,NO,1,0,NO,Brooklyn,27,25,52,25,33,0,58,110,NO,2,2,NO,116,123,239,109.13,112.83,221.95,8.5,220.5
1990,7-Dec,,Fri,New York,28,22,50,23,25,0,48,98,YES,2,0,NO,Chicago,30,31,61,22,25,0,47,108,NO,0,2,NO,111,95,206,104.13,84.83,188.95,-9.5,220.5
1990,7-Dec,,Fri,Denver,34,29,63,32,31,0,63,126,NO,1,0,NO,Philadelphia,40,38,78,26,31,0,57,135,YES,3,2,NO,141,120,261,134.13,109.83,243.95,-13.5,269
1990,7-Dec,,Fri,Detroit,26,25,51,26,33,0,59,110,NO,1,0,NO,Golden State,28,30,58,30,25,0,55,113,YES,3,1,NO,109,114,223,102.13,103.83,205.95,1.5,218.5
1990,7-Dec,,Fri,Portland,38,23,61,38,28,0,66,127,NO,1,0,NO,Indiana,26,28,54,26,25,0,51,105,NO,0,1,NO,115,117,232,108.13,106.83,214.95,3.5,220
1990,7-Dec,,Fri,Milwaukee,29,15,44,30,30,0,60,104,YES,1,1,YES,Atlanta,30,29,59,25,19,0,44,103,NO,0,1,YES,103,104,207,96.13,93.83,189.95,-4,214
1990,7-Dec,,Fri,Oklahoma City,28,20,48,27,25,0,52,100,NO,0,1,NO,Orlando,23,24,47,31,28,0,59,106,NO,0,1,NO,95,111,206,88.13,100.83,188.95,-2,209
1990,7-Dec,,Fri,LAL,23,16,39,19,21,0,40,79,NO,0,1,YES,Utah,25,29,54,20,27,0,47,101,YES,0,1,NO,93,87,180,86.13,76.83,162.95,-4.5,190
1990,8-Dec,,Sat,Boston,34,24,58,16,22,0,38,96,NO,0,1,NO,San Antonio,28,19,47,28,27,0,55,102,YES,2,2,NO,105,93,198,98.13,82.83,180.95,-7.5,226
1990,8-Dec,,Sat,New York,28,21,49,17,20,0,37,86,NO,0,2,YES,Atlanta,39,23,62,23,14,0,37,99,YES,3,0,NO,111,74,185,104.13,63.83,167.95,-4,214
1990,8-Dec,,Sat,Portland,33,27,60,16,33,0,49,109,NO,0,2,YES,Chicago,30,17,47,24,30,0,54,101,YES,2,0,NO,107,103,210,100.13,92.83,192.95,-6,224.5
1990,8-Dec,,Sat,Cleveland,32,20,52,17,30,0,47,99,NO,2,3,YES,Indiana,29,26,55,31,28,0,59,114,YES,2,0,NO,107,106,213,100.13,95.83,195.95,-5.5,206.5
1990,8-Dec,,Sat,Detroit,24,29,53,26,25,0,51,104,NO,0,2,YES,Sacramento,21,18,39,23,31,0,54,93,YES,2,1,NO,92,105,197,85.13,94.83,179.95,7,185.5
1990,8-Dec,,Sat,Phoenix,35,28,63,27,23,0,50,113,NO,0,2,YES,Orlando,26,22,48,40,21,0,61,109,NO,2,0,NO,111,111,222,104.13,100.83,204.95,8.5,225
1990,8-Dec,,Sat,Denver,43,24,67,29,30,0,59,126,NO,0,2,YES,New Orleans,37,30,67,28,24,0,52,119,YES,1,1,YES,134,111,245,127.13,100.83,227.95,-10,271
1990,8-Dec,,Sat,Utah,25,28,53,24,28,0,52,105,YES,0,2,YES,LAC,16,21,37,31,27,0,58,95,YES,2,2,NO,90,110,200,83.13,99.83,182.95,-2.5,191
1990,8-Dec,,Sat,Houston,30,26,56,30,27,0,57,113,YES,1,1,YES,Dallas,24,23,47,33,27,0,60,107,YES,3,0,NO,103,117,220,96.13,106.83,202.95,2.5,196
1990,9-Dec,,Sun,Oklahoma City,28,24,52,20,27,0,47,99,NO,1,2,YES,Milwaukee,31,12,43,28,34,0,62,105,NO,1,1,YES,95,109,204,88.13,98.83,186.95,-10,210.5
1990,9-Dec,,Sun,Washington,20,28,48,26,25,0,51,99,NO,2,1,NO,LAL,29,31,60,19,27,0,46,106,NO,2,1,YES,108,97,205,101.13,86.83,187.95,-15.5,208.5
1990,10-Dec,,Mon,Boston,32,17,49,29,29,0,58,107,NO,1,1,YES,Houston,24,28,52,27,16,0,43,95,YES,1,1,YES,101,101,202,94.13,90.83,184.95,-2.5,220.5
1990,10-Dec,,Mon,New Orleans,26,28,54,27,34,0,61,115,YES,1,1,YES,Brooklyn,30,25,55,28,38,0,66,121,YES,2,2,NO,109,127,236,102.13,116.83,218.95,-1.5,209.5
1990,11-Dec,,Tue,Miami,19,10,29,30,31,0,61,90,YES,4,0,YES,New York,26,29,55,27,27,0,54,109,YES,1,2,YES,84,115,199,77.13,104.83,181.95,-9,206
1990,11-Dec,,Tue,Philadelphia,29,34,63,26,30,0,56,119,YES,3,0,YES,Orlando,29,22,51,29,34,0,63,114,YES,1,2,NO,114,119,233,107.13,108.83,215.95,5,211.5
1990,11-Dec,,Tue,Chicago,28,27,55,10,22,0,32,87,YES,2,2,YES,Milwaukee,28,25,53,24,22,0,46,99,YES,0,1,NO,108,78,186,101.13,67.83,168.95,0,212
1990,11-Dec,,Tue,San Antonio,26,24,50,20,25,0,45,95,YES,2,0,NO,Detroit,22,25,47,15,24,0,39,86,YES,2,2,YES,97,84,181,90.13,73.83,163.95,-6,203.5
1990,11-Dec,,Tue,Indiana,34,19,53,14,29,0,43,96,YES,2,0,NO,Portland,33,30,63,29,30,0,59,122,YES,1,2,YES,116,102,218,109.13,91.83,200.95,-13.5,224
1990,11-Dec,,Tue,Washington,37,31,68,37,20,0,57,125,NO,1,2,YES,Denver,36,36,72,28,28,0,56,128,YES,1,2,YES,140,113,253,133.13,102.83,235.95,-7,251.5
1990,11-Dec,,Tue,LAC,23,28,51,28,16,0,44,95,YES,2,0,NO,Minnesota,30,21,51,22,28,0,50,101,NO,1,4,NO,102,94,196,95.13,83.83,178.95,-5,184
1990,11-Dec,,Tue,Golden State,30,26,56,29,32,0,61,117,YES,3,1,YES,Utah,21,43,64,36,35,0,71,135,NO,1,2,YES,120,132,252,113.13,121.83,234.95,-10,222
1990,11-Dec,,Tue,Sacramento,18,21,39,28,23,0,51,90,YES,2,1,YES,Phoenix,31,26,57,26,30,0,56,113,NO,1,2,YES,96,107,203,89.13,96.83,185.95,-16,218.5
1990,12-Dec,,Wed,Milwaukee,24,24,48,24,39,0,63,111,YES,0,2,YES,Boston,34,32,66,40,23,0,63,129,NO,1,1,YES,114,126,240,107.13,115.83,222.95,-10.5,216
1990,12-Dec,,Wed,Houston,33,33,66,23,19,0,42,108,YES,1,1,NO,Philadelphia,22,26,48,25,27,0,52,100,NO,1,0,YES,114,94,208,107.13,83.83,190.95,-4.5,216.5
1990,12-Dec,,Wed,LAC,19,29,48,30,22,0,52,100,NO,0,1,NO,Cleveland,22,31,53,13,24,0,37,90,NO,1,3,YES,101,89,190,94.13,78.83,172.95,-9.5,201.5
1990,12-Dec,,Wed,Indiana,27,19,46,17,27,0,44,90,NO,0,2,NO,Oklahoma City,25,21,46,21,32,0,53,99,YES,0,2,YES,92,97,189,85.13,86.83,171.95,-7.5,208.5
1990,12-Dec,,Wed,Atlanta,33,24,57,27,34,0,61,118,YES,3,0,YES,Miami,25,27,52,21,20,0,41,93,YES,1,0,YES,109,102,211,102.13,91.83,193.95,4,212
1990,12-Dec,,Wed,Dallas,22,24,46,23,20,23,43,89,YES,3,1,NO,LAL,24,19,43,21,25,8,46,89,YES,2,2,NO,89,89,178,82.13,78.83,160.95,-13,201.5
1990,12-Dec,,Wed,San Antonio,28,18,46,23,23,0,46,92,NO,0,1,NO,New Orleans,20,24,44,19,18,0,37,81,NO,2,1,YES,90,83,173,83.13,72.83,155.95,4,216
1990,13-Dec,,Thu,Brooklyn,20,27,47,25,25,0,50,97,YES,2,1,YES,Atlanta,29,26,55,20,31,0,51,106,NO,1,0,YES,102,101,203,95.13,90.83,185.95,-10,212
1990,13-Dec,,Thu,New York,22,21,43,19,25,0,44,87,YES,1,1,NO,Minnesota,21,14,35,23,18,0,41,76,NO,1,1,NO,78,85,163,71.13,74.83,145.95,1,185
1990,13-Dec,,Thu,Orlando,31,31,62,23,29,0,52,114,YES,1,1,NO,Phoenix,38,22,60,27,38,0,65,125,YES,1,1,NO,122,117,239,115.13,106.83,221.95,-17,230.5
