year,date,time,week,roadlast,roadnext,roadteam,roadmore,roadfirst,roadsecond,roadfirsthalf,roadthird,roadforth,roadot,homenext,homenextfly,homelast,homelastfly,hometeam,homemore,homefirst,homesecond,homefirsthalf,homethird,homeforth,homeot,homediff,roadtotal,hometotal,total,firstpoint,secondpoint,totalpoint,firstlinetotal,secondlinetotal,fglinetotal,firstside,secondside,fgside,awaylastfly,awaynextfly,away_win_rank,away_ppg_rank,away_oppppg_rank,home_win_rank,home_ppg_rank,home_oppppg_rank,hometeamlastgame,roadteamlastgame,pace,away_ortg,home_ortg,away_last_home,away_next_home,offset_one,offset_two,firstvalue,secondvalue,totalvalue,first_half_bigger,second_half_bigger,fullgame_bigger
2018,10-Feb,07:00PM,Sat,0,2,Milwaukee,CENTRAL,24,26,50,28,33,0,1,YES,1,NO,Orlando,EASTERN,29,25,54,20,30,0,4,111,104,215,104,111,215,105,102.5,208.5,2,5,4.5,NO,YES,14,16,14,22,13,27,NO,NO,93.7,118.5,111,7,2,-6.52,-5.84,97.48,105.16,202.64,HOME,AWAY,AWAY
2018,10-Feb,07:00PM,Sat,0,1,LAC,PACIFIC,28,27,55,23,20,0,1,NO,0,NO,Philadelphia,EASTERN,37,32,69,16,27,0,14,98,112,210,124,86,210,111.5,106.5,217.5,-3.5,1.5,-5,NO,NO,20,18,18,17,6,25,NO,NO,102,96.1,109.8,4,,-6.52,-5.84,117.48,80.16,197.64,HOME,HOME,HOME
2018,10-Feb,07:00PM,Sat,1,3,Washington,EASTERN,30,26,56,26,19,0,1,NO,0,NO,Chicago,CENTRAL,22,24,46,24,20,0,-10,101,90,191,102,89,191,109.5,103.5,213,2.5,0.5,5.5,YES,NO,13,14,10,28,28,17,NO,YES,92.1,109.7,97.7,1,12,-6.52,-5.84,95.48,83.16,178.64,AWAY,AWAY,AWAY
2018,10-Feb,07:30PM,Sat,1,3,LAL,PACIFIC,36,30,66,29,28,0,0,YES,1,YES,Dallas,CENTRAL,34,31,65,35,30,0,-1,123,130,253,131,122,253,108.5,106,214.5,-2,-2.5,-3.5,YES,NO,23,12,26,29,27,11,NO,NO,98.8,124.4,131.5,1,12,-6.52,-5.84,124.48,116.16,240.64,AWAY,HOME,HOME
2018,10-Feb,05:30PM,Sat,2,1,San Antonio,CENTRAL,37,18,55,20,30,0,1,NO,1,NO,Golden State,PACIFIC,27,31,58,33,31,0,3,105,122,227,113,114,227,104.5,112.5,218.5,-6.5,-6.5,-10.5,NO,NO,6,25,2,3,1,16,NO,NO,96.1,109.3,127,6,,-6.52,-5.84,106.48,108.16,214.64,AWAY,HOME,HOME
2018,10-Feb,06:00PM,Sat,0,2,Denver,MOUNTAIN,28,34,62,32,29,0,1,YES,2,NO,Phoenix,PACIFIC,23,37,60,29,24,0,-2,123,113,236,122,114,236,113.5,110,222.5,3.5,5,7.5,NO,YES,12,8,23,25,11,30,NO,NO,101.2,121.6,111.7,4,2,-6.52,-5.84,115.48,108.16,223.64,HOME,AWAY,AWAY
2018,11-Feb,01:00PM,Sun,2,1,Toronto,EASTERN,30,32,62,28,33,0,2,YES,1,YES,Charlotte,EASTERN,26,29,55,19,29,0,-7,123,103,226,117,109,226,109.5,108,217,1.5,0.5,4,YES,YES,4,3,7,21,14,19,NO,NO,97.1,126.6,106,2,1,-6.52,-5.84,110.48,103.16,213.64,AWAY,AWAY,AWAY
2018,11-Feb,03:30PM,Sun,1,0,Detroit,EASTERN,23,33,56,24,35,0,1,YES,1,NO,Atlanta,EASTERN,28,27,55,27,36,0,-1,115,118,233,111,122,233,105.5,103,208.5,2,2,4,YES,YES,19,24,8,29,20,23,NO,NO,99.1,116,119.1,1,0,-6.52,-5.84,104.48,116.16,220.64,HOME,HOME,HOME
2018,11-Feb,03:30PM,Sun,1,1,Cleveland,EASTERN,31,33,64,31,26,0,2,NO,1,NO,Boston,EASTERN,32,20,52,22,25,0,-12,121,99,220,116,104,220,109,105,212,-2.5,-6.5,-5,NO,NO,7,5,28,3,25,2,NO,NO,96.9,124.9,102.2,3,10,-6.52,-5.84,109.48,98.16,207.64,AWAY,AWAY,AWAY
2018,11-Feb,05:00PM,Sun,2,0,New York,EASTERN,37,25,62,22,29,0,2,YES,1,YES,Indiana,EASTERN,36,32,68,26,27,0,6,113,121,234,130,104,234,108,103.5,210,-4.5,-3,-7.5,NO,NO,22,21,16,10,12,13,NO,NO,100,113,121,4,2,-6.52,-5.84,123.48,98.16,221.64,HOME,AWAY,HOME
2018,11-Feb,06:00PM,Sun,0,1,Dallas,CENTRAL,19,36,55,20,22,0,1,YES,1,NO,Houston,CENTRAL,27,30,57,30,17,0,2,97,104,201,112,89,201,110,105.5,215,-9,-9.5,-15,YES,YES,28,26,10,2,2,14,NO,NO,98.9,98.1,105.2,0,1,-6.52,-5.84,105.48,83.16,188.64,AWAY,AWAY,AWAY
2018,11-Feb,06:00PM,Sun,1,1,Sacramento,PACIFIC,29,25,54,26,26,0,1,NO,1,YES,Minnesota,CENTRAL,23,33,56,19,36,0,2,106,111,217,110,107,217,106.5,103.5,210,-8,-8,-13,YES,NO,30,30,20,6,6,17,NO,NO,95,111.6,116.8,1,10,-6.52,-5.84,103.48,101.16,204.64,AWAY,AWAY,AWAY
2018,11-Feb,06:00PM,Sun,3,2,Memphis,CENTRAL,18,36,54,26,12,0,1,NO,2,YES,Oklahoma City,CENTRAL,35,39,74,21,15,0,20,92,110,202,128,74,202,101.5,99,199,-2,3,-4,YES,YES,25,29,5,9,13,6,NO,NO,92.8,99.2,118.6,3,2,-6.52,-5.84,121.48,68.16,189.64,HOME,HOME,HOME
2018,11-Feb,06:00PM,Sun,1,0,Utah,MOUNTAIN,19,24,43,38,34,0,2,NO,1,YES,Portland,PACIFIC,26,18,44,19,33,0,1,115,96,211,87,124,211,98.5,106,205,-2,-2.5,-4,YES,YES,18,22,4,12,17,9,NO,NO,95.1,120.9,100.9,1,0,-6.52,-5.84,80.48,118.16,198.64,AWAY,AWAY,AWAY
2018,12-Feb,07:00PM,Mon,1,1,New Orleans,CENTRAL,32,28,60,35,23,0,1,NO,0,YES,Detroit,EASTERN,31,21,52,28,23,0,-8,118,103,221,112,109,221,114.5,107.5,220.5,-1.5,-4.5,-3.5,NO,YES,14,4,29,19,24,8,NO,YES,105.7,111.6,97.4,4,1,-6.52,-5.84,105.48,103.16,208.64,AWAY,AWAY,AWAY
2018,12-Feb,07:00PM,Mon,0,1,New York,EASTERN,21,34,55,24,13,0,1,NO,1,NO,Philadelphia,EASTERN,31,26,57,29,22,0,2,92,108,200,112,88,200,108,103,212.5,-7,-6,-11.5,NO,YES,22,21,16,16,8,14,NO,NO,96.7,95.2,111.7,5,1,-6.52,-5.84,105.48,82.16,187.64,AWAY,HOME,HOME
2018,12-Feb,07:30PM,Mon,1,1,LAC,PACIFIC,34,32,66,24,24,0,1,NO,1,NO,Brooklyn,EASTERN,22,29,51,16,34,0,-15,114,101,215,117,98,215,114,107.5,221.5,2,-2,4.5,NO,NO,17,7,21,24,16,26,YES,NO,95.1,119.9,106.2,6,15,-6.52,-5.84,110.48,92.16,202.64,AWAY,0,AWAY
2018,12-Feb,07:00PM,Mon,1,1,Orlando,EASTERN,27,24,51,20,30,0,1,NO,1,NO,Chicago,CENTRAL,30,23,53,24,28,0,2,101,105,206,104,102,206,109,103.5,212,-2.5,-2.5,-5,YES,YES,26,15,27,23,22,24,NO,NO,93.2,108.3,112.6,1,1,-6.52,-5.84,97.48,96.16,193.64,AWAY,AWAY,AWAY
2018,12-Feb,07:00PM,Mon,1,0,San Antonio,CENTRAL,22,26,48,29,22,0,1,NO,0,YES,Utah,MOUNTAIN,25,29,54,15,32,0,6,99,101,200,102,98,200,95.5,103,198.5,-2,0,-4,NO,NO,5,27,1,18,23,4,NO,NO,95.5,103.7,105.8,8,15,-6.52,-5.84,95.48,92.16,187.64,HOME,AWAY,AWAY
2018,12-Feb,07:30PM,Mon,1,1,Phoenix,PACIFIC,24,21,45,26,12,0,1,YES,1,NO,Golden State,PACIFIC,25,37,62,37,30,0,17,83,129,212,107,105,212,114.5,116,230.5,-10,-5.5,-16,YES,NO,29,19,30,1,1,22,NO,NO,101.3,81.9,127.3,1,10,-6.52,-5.84,100.48,99.16,199.64,HOME,HOME,HOME
2018,13-Feb,07:00PM,Tue,3,0,Miami,EASTERN,24,31,55,26,31,0,0,YES,1,YES,Toronto,EASTERN,28,29,57,41,17,0,2,112,115,227,112,115,227,104,100,204,-5,-5.5,-8.5,YES,NO,15,28,3,3,3,7,NO,NO,99.2,112.9,116,3,10,-6.52,-5.84,105.48,109.16,214.64,AWAY,AWAY,AWAY
2018,13-Feb,07:00PM,Tue,1,0,Atlanta,EASTERN,24,19,43,18,31,0,1,NO,2,YES,Milwaukee,CENTRAL,21,20,41,33,23,0,-2,92,97,189,84,105,189,100,107.5,208,-4,-6,-7.5,YES,NO,29,20,23,8,18,10,NO,NO,89.6,102.6,108.2,1,12,-6.52,-5.84,77.48,99.16,176.64,AWAY,HOME,AWAY
2018,13-Feb,07:00PM,Tue,1,0,Houston,CENTRAL,23,31,54,30,42,0,1,NO,1,NO,Minnesota,CENTRAL,31,19,50,30,28,0,-4,126,108,234,104,130,234,115.5,109,224,1,1,3,YES,YES,2,2,15,6,6,19,NO,NO,90.1,139.8,119.8,1,0,-6.52,-5.84,97.48,124.16,221.64,AWAY,AWAY,AWAY
2018,13-Feb,07:00PM,Tue,1,8,Cleveland,EASTERN,29,33,62,29,29,0,0,YES,1,NO,Oklahoma City,CENTRAL,28,29,57,30,25,0,-5,120,112,232,119,113,232,116,108.5,224,-2,-3,-3,NO,YES,7,5,28,11,13,6,NO,NO,92.2,130.1,121.4,5,8,-6.52,-5.84,112.48,107.16,219.64,AWAY,AWAY,AWAY
2018,13-Feb,07:30PM,Tue,1,0,Sacramento,PACIFIC,29,36,65,23,26,0,9,YES,1,YES,Dallas,CENTRAL,16,28,44,27,38,0,-21,114,109,223,109,114,223,105,101.5,205.5,-4,-8.5,-7,NO,NO,26,30,21,30,26,11,NO,NO,95.6,119.3,114,3,8,-6.52,-5.84,102.48,108.16,210.64,AWAY,HOME,AWAY
2018,13-Feb,08:30PM,Tue,0,9,San Antonio,CENTRAL,32,29,61,29,19,0,1,YES,2,YES,Denver,MOUNTAIN,30,28,58,29,30,0,-3,109,117,226,119,107,226,100,108.5,208.5,-4,-6.5,-7,NO,NO,5,27,1,12,9,17,NO,NO,97.6,111.7,119.9,9,14,-6.52,-5.84,112.48,101.16,213.64,AWAY,HOME,HOME
2018,14-Feb,07:00PM,Wed,0,8,Atlanta,EASTERN,0,0,0,0,0,0,8,NO,1,NO,Detroit,EASTERN,0,0,0,0,0,0,0,0,0,0,0,0,0,100.5,0,210.5,-5,0,-8.5,NO,NO,29,20,23,19,24,8,NO,NO,,,,2,11,-6.52,-5.84,-6.52,-5.84,-12.36,AWAY,0,AWAY
2018,14-Feb,07:00PM,Wed,2,7,Charlotte,EASTERN,0,0,0,0,0,0,7,NO,1,YES,Orlando,EASTERN,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,213,2,0,5,YES,YES,21,14,18,27,15,27,NO,NO,,,,2,7,-6.52,-5.84,-6.52,-5.84,-12.36,HOME,0,HOME
2018,14-Feb,07:00PM,Wed,0,8,Miami,EASTERN,0,0,0,0,0,0,7,YES,1,NO,Philadelphia,EASTERN,0,0,0,0,0,0,0,0,0,0,0,0,0,102.5,0,201.5,-4.5,0,-7.5,NO,NO,15,28,3,16,8,14,NO,NO,,,,4,9,-6.52,-5.84,-6.52,-5.84,-12.36,AWAY,0,AWAY
2018,14-Feb,07:30PM,Wed,2,8,Indiana,EASTERN,0,0,0,0,0,0,7,YES,1,NO,Brooklyn,EASTERN,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,215,1.5,0,4.5,YES,YES,10,12,13,24,16,26,NO,NO,,,,2,8,-6.52,-5.84,-6.52,-5.84,-12.36,HOME,0,HOME
2018,14-Feb,07:30PM,Wed,3,7,Washington,EASTERN,0,0,0,0,0,0,7,YES,1,YES,New York,EASTERN,0,0,0,0,0,0,0,0,0,0,0,0,0,104.5,0,207,2,0,5,NO,NO,9,10,12,22,21,16,NO,NO,,,,5,8,-6.52,-5.84,-6.52,-5.84,-12.36,HOME,0,HOME
2018,14-Feb,08:00PM,Wed,1,7,LAC,PACIFIC,0,0,0,0,0,0,8,YES,2,NO,Boston,EASTERN,0,0,0,0,0,0,0,0,0,0,0,0,0,107.5,0,208.5,-2.5,0,-4.5,NO,NO,17,7,20,4,25,2,NO,NO,,,,8,13,-6.52,-5.84,-6.52,-5.84,-12.36,AWAY,0,AWAY
2018,14-Feb,07:00PM,Wed,0,8,Toronto,EASTERN,0,0,0,0,0,0,7,NO,1,NO,Chicago,CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,217,3,0,6.5,YES,YES,3,3,7,23,22,24,NO,NO,,,,0,8,-6.52,-5.84,-6.52,-5.84,-12.36,HOME,0,HOME
2018,14-Feb,07:00PM,Wed,0,7,Sacramento,PACIFIC,0,0,0,0,0,0,8,NO,0,YES,Houston,CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,0,217.5,-9,0,-15,NO,YES,26,30,21,2,2,15,NO,NO,,,,4,7,-6.52,-5.84,-6.52,-5.84,-12.36,AWAY,0,AWAY
2018,14-Feb,07:00PM,Wed,0,7,Oklahoma City,CENTRAL,0,0,0,0,0,0,8,NO,2,YES,Memphis,CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,NO,11,13,6,25,29,5,NO,NO,,,,0,11,-6.52,-5.84,-6.52,-5.84,-12.36,0,0,0
2018,14-Feb,07:00PM,Wed,3,0,LAL,PACIFIC,0,0,0,0,0,0,8,NO,1,YES,New Orleans,CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5,0,228,-2.5,0,-5,NO,NO,20,11,25,14,4,29,NO,NO,,,,5,8,-6.52,-5.84,-6.52,-5.84,-12.36,AWAY,0,AWAY
2018,14-Feb,07:00PM,Wed,1,8,Phoenix,PACIFIC,0,0,0,0,0,0,8,NO,1,NO,Utah,MOUNTAIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,YES,28,19,30,18,23,4,NO,NO,,,,3,8,-6.52,-5.84,-6.52,-5.84,-12.36,0,0,0
2018,14-Feb,07:30PM,Wed,1,7,Golden State,PACIFIC,0,0,0,0,0,0,8,YES,2,NO,Portland,PACIFIC,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,226,3,0,6,YES,YES,1,1,22,13,17,9,NO,NO,,,,1,7,-6.52,-5.84,-6.52,-5.84,-12.36,HOME,0,HOME
2018,15-Feb,07:00PM,Thu,1,7,Denver,MOUNTAIN,0,0,0,0,0,0,7,YES,1,NO,Milwaukee,CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,YES,12,9,17,8,18,10,NO,NO,,,,1,7,-6.52,-5.84,-6.52,-5.84,-12.36,0,0,0
2018,15-Feb,08:00PM,Thu,0,7,LAL,PACIFIC,0,0,0,0,0,0,7,YES,1,NO,Minnesota,CENTRAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,YES,20,11,25,6,6,19,NO,NO,,,,6,7,-6.52,-5.84,-6.52,-5.84,-12.36,0,0,0
2018,18-Feb,08:00PM,Sun,,,Team LeBron,,0,0,0,0,0,0,,,,,Team Stephen,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,-6.52,-5.84,-6.52,-5.84,-12.36,0,0,0
2018,16-Feb,09:00PM,Fri,,,World,,0,0,0,0,0,0,,,,,USA,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,,,,,,,,-6.52,-5.84,-6.52,-5.84,-12.36,0,0,0
2018,22-Feb,07:00PM,Thu,7,3,Brooklyn,EASTERN,28,25,53,21,22,0,0,YES,7,YES,Charlotte,EASTERN,32,23,55,25,31,0,2,96,111,207,108,99,207,104,112,216.5,-4.5,-5,-8.5,YES,YES,24,16,6,20,14,14,NO,NO,94.6,101.5,117.4,7,3,-6.52,-5.84,101.48,93.16,194.64,AWAY,HOME,HOME
2018,22-Feb,07:00PM,Thu,7,1,New York,EASTERN,31,32,63,30,27,0,1,YES,7,NO,Orlando,EASTERN,41,28,69,21,23,0,6,120,113,233,132,101,233,110,106.5,216,-1.5,0,-3.5,YES,YES,21,19,15,28,15,5,NO,NO,98.6,121.7,114.6,7,1,-6.52,-5.84,125.48,95.16,220.64,HOME,AWAY,AWAY
2018,22-Feb,08:00PM,Thu,7,0,Washington,EASTERN,22,35,57,25,28,0,0,YES,8,YES,Cleveland,EASTERN,31,23,54,25,24,0,-3,110,103,213,111,102,213,114,108.5,221.5,-3.5,-6.5,-6.5,NO,YES,8,10,17,9,5,4,NO,NO,96,114.6,107.3,13,0,-6.52,-5.84,104.48,96.16,200.64,AWAY,AWAY,AWAY
2018,22-Feb,07:00PM,Thu,7,1,Philadelphia,EASTERN,33,34,67,26,23,0,1,YES,7,NO,Chicago,CENTRAL,29,40,69,22,24,0,2,116,115,231,136,95,231,107.5,105.5,213,4,6.5,7.5,YES,YES,15,9,16,23,22,7,NO,NO,99.6,116.5,115.5,7,1,-6.52,-5.84,129.48,89.16,218.64,HOME,HOME,HOME
2018,22-Feb,07:00PM,Thu,7,1,Oklahoma City,CENTRAL,44,23,67,18,25,0,1,NO,7,YES,Sacramento,PACIFIC,21,39,60,30,17,0,-7,110,107,217,127,90,217,108.5,106.5,214.5,4.5,3,8,NO,NO,7,13,25,27,30,13,NO,NO,95.1,115.7,112.5,8,3,-6.52,-5.84,120.48,84.16,204.64,AWAY,HOME,HOME
2018,22-Feb,07:30PM,Thu,7,0,LAC,PACIFIC,23,35,58,34,35,0,1,NO,7,YES,Golden State,PACIFIC,34,36,70,32,32,0,12,127,134,261,128,133,261,120.5,113,235,-6,-3,-11,NO,NO,18,7,10,1,1,8,NO,NO,103.1,123.2,130,16,5,-6.52,-5.84,121.48,127.16,248.64,HOME,AWAY,AWAY
2018,23-Feb,07:00PM,Fri,8,0,Boston,EASTERN,23,38,61,25,24,0,1,YES,8,NO,Detroit,EASTERN,28,21,49,28,21,0,-12,110,98,208,110,98,208,99.5,107,208,0.5,-3,2,YES,NO,3,24,29,19,23,23,NO,NO,92.3,119.1,106.2,8,2,-6.52,-5.84,103.48,92.16,195.64,AWAY,AWAY,AWAY
2018,23-Feb,07:00PM,Fri,8,2,Atlanta,EASTERN,22,22,44,22,27,0,2,YES,8,YES,Indiana,EASTERN,27,34,61,22,33,0,17,93,116,209,105,104,209,100.5,107.5,208.5,-4,1,-7,NO,YES,25,22,9,10,12,19,NO,NO,105.7,88,109.7,11,2,-6.52,-5.84,98.48,98.16,196.64,HOME,HOME,HOME
2018,23-Feb,07:00PM,Fri,0,1,Charlotte,EASTERN,36,31,67,27,28,0,1,NO,0,YES,Washington,EASTERN,26,29,55,27,23,0,-12,122,105,227,122,105,227,108.5,103,211,-2,-5.5,-3.5,YES,YES,20,14,14,9,11,16,NO,NO,92.6,131.8,113.4,0,1,-6.52,-5.84,115.48,99.16,214.64,AWAY,AWAY,AWAY
2018,23-Feb,07:30PM,Fri,7,1,Milwaukee,CENTRAL,23,42,65,31,14,12,2,NO,8,YES,Toronto,EASTERN,29,28,57,31,22,9,-8,122,119,241,122,98,220,109.5,107.5,215.5,-4,-6.5,-6.5,YES,YES,13,18,20,4,3,22,NO,NO,95.5,115.7,112.9,7,1,-6.52,-5.84,115.48,92.16,207.64,AWAY,HOME,AWAY
2018,23-Feb,07:00PM,Fri,7,0,Minnesota,CENTRAL,32,22,54,21,27,0,1,YES,8,NO,Houston,CENTRAL,26,29,55,33,32,0,1,102,120,222,109,113,222,114.5,108,223,-4,-5,-7.5,YES,YES,5,6,12,2,2,18,NO,NO,90.9,112.2,131.9,7,0,-6.52,-5.84,102.48,107.16,209.64,AWAY,HOME,HOME
2018,23-Feb,07:00PM,Fri,0,1,Cleveland,EASTERN,20,34,54,31,27,0,0,YES,8,NO,Memphis,CENTRAL,27,22,49,22,18,0,-5,112,89,201,103,98,201,110,104,212.5,3,1.5,5,YES,YES,7,5,6,30,29,26,NO,NO,105.4,106.3,84.5,0,1,-6.52,-5.84,96.48,92.16,188.64,AWAY,AWAY,AWAY
2018,23-Feb,07:00PM,Fri,8,0,Miami,EASTERN,27,32,59,30,19,15,1,YES,8,NO,New Orleans,CENTRAL,22,35,57,27,24,16,-2,123,124,247,116,100,216,109.5,105.5,215,-1,-1,-2,NO,YES,17,28,27,14,4,2,NO,NO,106.5,104.6,105.4,13,0,-6.52,-5.84,109.48,94.16,203.64,AWAY,HOME,AWAY
2018,23-Feb,07:00PM,Fri,9,1,San Antonio,CENTRAL,30,31,61,28,30,0,1,NO,7,YES,Denver,MOUNTAIN,32,31,63,33,26,0,2,119,122,241,124,117,241,102,109.5,211.5,-2,-2,-3.5,NO,NO,6,27,30,11,8,11,NO,NO,95.6,124.4,127.6,19,4,-6.52,-5.84,117.48,111.16,228.64,0,AWAY,AWAY
2018,23-Feb,06:00PM,Fri,0,3,LAC,PACIFIC,40,39,79,16,33,0,0,NO,8,YES,Phoenix,PACIFIC,18,32,50,28,39,0,-29,128,117,245,129,116,245,118,110,230.5,2.5,-4,5.5,NO,NO,16,7,10,26,19,1,NO,NO,107.7,118.9,108.6,17,4,-6.52,-5.84,122.48,110.16,232.64,AWAY,HOME,AWAY
2018,23-Feb,07:00PM,Fri,8,0,Portland,PACIFIC,31,22,53,27,20,0,0,NO,8,NO,Utah,MOUNTAIN,30,17,47,17,17,0,-6,100,81,181,100,81,181,98,109.5,208.5,-2.5,-4,-4.5,YES,NO,12,17,24,18,25,28,NO,NO,94.7,105.6,85.6,8,3,-6.52,-5.84,93.48,75.16,168.64,AWAY,AWAY,AWAY
2018,23-Feb,07:30PM,Fri,9,0,Dallas,CENTRAL,17,24,41,35,26,0,0,YES,7,YES,LAL,PACIFIC,32,31,63,32,29,0,22,102,124,226,104,122,226,113,107.5,221,-2,4,-4,YES,NO,28,26,21,22,10,3,NO,NO,102,100,121.6,9,2,-6.52,-5.84,97.48,116.16,213.64,HOME,HOME,HOME
2018,24-Feb,05:00PM,Sat,1,1,Orlando,EASTERN,18,22,40,31,34,0,0,YES,1,YES,Philadelphia,EASTERN,27,31,58,29,29,0,18,105,116,221,98,123,221,110,105.5,216,-6,-0.5,-10,YES,NO,29,15,3,15,9,17,NO,NO,95.9,109.5,121,1,3,-6.52,-5.84,91.48,117.16,208.64,HOME,AWAY,HOME
2018,24-Feb,07:30PM,Sat,0,1,Memphis,CENTRAL,31,21,52,18,19,0,2,NO,0,YES,Miami,EASTERN,34,26,60,32,23,0,8,89,115,204,112,92,204,99.5,98.5,199,-5.5,-3.5,-9.5,YES,NO,30,30,26,16,28,27,YES,NO,95,93.7,121.1,0,3,-6.52,-5.84,105.48,86.16,191.64,HOME,HOME,HOME
2018,24-Feb,07:30PM,Sat,0,1,Boston,EASTERN,23,36,59,29,33,0,1,NO,1,YES,New York,EASTERN,24,32,56,25,31,0,-3,121,112,233,115,118,233,102.5,109.5,211.5,2.5,3.5,6,NO,YES,3,22,29,22,20,14,NO,NO,102.7,117.9,109.1,9,1,-6.52,-5.84,108.48,112.16,220.64,AWAY,AWAY,AWAY
2018,24-Feb,05:30PM,Sat,1,1,Oklahoma City,CENTRAL,19,26,45,21,14,0,1,YES,1,NO,Golden State,PACIFIC,24,28,52,32,28,0,7,80,112,192,97,95,192,119,113.5,233.5,-6,-3.5,-10,NO,YES,8,14,25,1,1,10,NO,NO,94.5,84.6,118.5,10,1,-6.52,-5.84,90.48,89.16,179.64,HOME,HOME,HOME
2018,24-Feb,08:00PM,Sat,1,1,Chicago,CENTRAL,24,38,62,20,22,0,1,YES,0,YES,Minnesota,CENTRAL,31,29,60,26,36,0,-2,104,122,226,122,104,226,112.5,107,218.5,-4.5,-6.5,-7.5,YES,NO,23,21,7,5,6,12,NO,NO,106.1,98.1,115,1,5,-6.52,-5.84,115.48,98.16,213.64,AWAY,HOME,HOME
2018,24-Feb,06:00PM,Sat,0,2,Portland,PACIFIC,28,27,55,16,35,0,1,YES,0,NO,Phoenix,PACIFIC,24,26,50,31,23,0,-5,106,104,210,105,105,210,106.5,115,222,3,2.5,6,NO,YES,9,18,24,25,19,1,NO,NO,102.3,103.6,101.7,9,2,-6.52,-5.84,98.48,99.16,197.64,AWAY,HOME,HOME
2018,24-Feb,07:00PM,Sat,0,1,Dallas,CENTRAL,23,27,50,21,19,0,1,NO,0,NO,Utah,MOUNTAIN,35,18,53,21,23,0,3,90,97,187,103,84,187,103.5,100,204.5,-6,-5.5,-10,NO,YES,26,27,21,17,25,28,NO,NO,96.6,93.2,100.4,10,1,-6.52,-5.84,96.48,78.16,174.64,AWAY,AWAY,AWAY
2018,24-Feb,07:00PM,Sat,0,1,LAL,PACIFIC,25,25,50,37,26,0,1,NO,1,NO,Sacramento,PACIFIC,29,29,58,25,25,0,8,113,108,221,108,113,221,115,107.5,222.5,0.5,3.5,1.5,YES,NO,21,10,4,28,29,13,NO,NO,93.3,121.1,115.8,0,8,-6.52,-5.84,101.48,107.16,208.64,HOME,AWAY,AWAY
2018,25-Feb,01:00PM,Sun,1,0,Detroit,EASTERN,19,27,46,25,27,0,1,NO,1,YES,Charlotte,EASTERN,32,38,70,26,18,0,24,98,114,212,116,96,212,108.5,103,212.5,-2.5,4,-4.5,YES,NO,19,24,22,20,13,15,NO,NO,100.1,97.9,113.9,1,2,-6.52,-5.84,109.48,90.16,199.64,HOME,AWAY,HOME
2018,25-Feb,02:00PM,Sun,1,0,New Orleans,CENTRAL,21,28,49,38,27,9,1,NO,1,YES,Milwaukee,CENTRAL,32,34,66,19,29,7,17,123,121,244,115,113,228,113,106.5,220.5,-2.5,3,-4.5,YES,YES,14,4,2,13,17,20,YES,YES,101.2,110.1,108.3,1,0,-6.52,-5.84,108.48,107.16,215.64,HOME,AWAY,AWAY
2018,25-Feb,03:30PM,Sun,1,2,San Antonio,CENTRAL,25,25,50,26,34,0,1,NO,1,YES,Cleveland,EASTERN,20,33,53,21,20,0,3,110,94,204,103,101,204,102.5,108.5,211.5,-2,-2,-4,NO,YES,6,26,30,8,5,6,NO,NO,96,114.6,97.9,21,2,-6.52,-5.84,96.48,95.16,191.64,HOME,AWAY,AWAY
2018,25-Feb,08:00PM,Sun,0,1,Philadelphia,EASTERN,28,20,48,25,21,0,1,YES,1,NO,Washington,EASTERN,30,37,67,20,22,0,19,94,109,203,115,88,203,109.5,104.5,214.5,0,6,-1,YES,NO,15,10,16,7,11,17,NO,NO,93.7,100.4,116.4,0,4,-6.52,-5.84,108.48,82.16,190.64,HOME,HOME,HOME
2018,25-Feb,06:00PM,Sun,1,0,Houston,CENTRAL,38,28,66,26,27,0,1,NO,1,NO,Denver,MOUNTAIN,25,27,52,27,35,0,-14,119,114,233,118,115,233,116,108.5,224.5,2,-2.5,4,YES,NO,2,2,18,12,8,11,NO,NO,97.3,122.3,117.2,1,5,-6.52,-5.84,111.48,109.16,220.64,AWAY,HOME,AWAY
2018,26-Feb,07:30PM,Mon,1,2,LAL,PACIFIC,28,36,64,32,27,0,1,NO,2,YES,Atlanta,EASTERN,22,24,46,29,29,0,-18,123,104,227,110,117,227,113.5,107.5,221.5,0.5,-3.5,2.5,NO,NO,21,9,4,27,22,8,NO,NO,110.7,111.1,93.9,2,6,-6.52,-5.84,103.48,111.16,214.64,AWAY,AWAY,AWAY
